;Married;Number of Dependents;Zip Code;Number of Referrals;Tenure in Months;Avg Monthly GB Download;Paperless Billing;Monthly Charge;Age_disc;Total Streaming;Premium Services;Refunds;Average Monthly Extra Data Charges;None;Offer A;Offer B;Offer C;Offer D;Offer E;Cable;DSL;Fiber Optic;Month-to-Month;One Year;Two Year;Bank Withdrawal;Credit Card;Mailed Check
22;1;0;0.2340721097506513;1;0.8264505850966968;0.9443607308558855;1;0.7831276188587721;0.11021035158189507;0.9999999999999999;0.5369200342253727;0.0;0.9997200825275319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
23;0;0;0.09268142079643327;0;0.07091180124731361;0.27119440262769645;0;0.2311507591003682;0.482566625469411;0.0;0.3593626315992619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
24;0;0;0.355228001819645;0;0.5262207065569504;0.422303212835518;1;0.7254816593443545;1.0;0.9150177315092194;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
25;1;0;0.29372885671329163;1;0.899236661149751;0.5653859633864464;1;0.8780364440076256;1.0;0.9150177315092194;0.9027689941698518;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
26;0;0;0.3708963303905424;0;0.640418626725255;0.9865863030363056;1;0.7872990734343228;0.0;0.9999999999999999;0.6765913077545982;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
27;0;0;0.27864381899797364;0;0.8836849134690822;0.9245233458661055;1;0.5176576663710477;0.0;0.7757388524072991;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
28;1;0;1.0;1;0.16431652990129214;0.5022010050083712;1;0.6986297262130832;0.643051631872364;0.7757388524072991;0.6765913077545982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
29;0;0;0.6206358330535542;0;0.0;0.5982909305129517;1;0.6406306192804219;0.7922846783307931;0.9150177315092194;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
30;0;0;0.3242451190936373;0;0.0;0.3340241572996854;1;0.57908607580923;0.643051631872364;0.7757388524072991;0.3593626315992619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
31;0;0;0.09268142079643327;0;0.7450797654476831;0.30514005752711515;1;0.5714987425986864;0.7922846783307931;0.0;0.6765913077545982;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
32;0;0;0.29372885671329163;0;0.0;0.6186620292975211;1;0.6903878279928137;0.7922846783307931;0.9150177315092194;0.6765913077545982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
33;0;0;0.3708963303905424;0;0.0;0.6739317891223926;1;0.6304170658441521;0.5644054883163498;0.9150177315092194;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
34;0;0;0.1762102434470354;0;0.26093962691885436;0.7661800969724244;1;0.5826300783374689;0.0;0.9150177315092194;0.0;0.0;0.9993077366435276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
35;1;1;0.13396372843818227;1;0.07091180124731361;0.8368468398266422;1;0.8312316898545311;0.11021035158189507;0.9999999999999999;0.7961893083015708;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
36;0;0;0.8415244944322744;0;0.0;0.27119440262769645;1;0.582123666234079;0.3071182854711807;0.7757388524072991;0.3593626315992619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
37;1;1;0.8802772718354701;1;0.12240672784209168;0.5653859633864464;1;0.10895737525695981;0.482566625469411;0.0;0.3593626315992619;0.0;0.9999285265938487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
38;1;0;0.8415244944322744;1;0.7640475197525439;0.5876599159614624;1;0.5206634169669551;0.9326317916667926;0.0;0.5369200342253727;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
39;0;0;0.0;0;0.20028997356372918;0.6284425344618205;1;0.6115642221942812;0.8634544947945784;0.7757388524072991;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
40;0;0;0.8608297621434189;0;0.20028997356372918;0.6652447257979848;1;0.79042911893236;0.643051631872364;0.9999999999999999;0.6765913077545982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
41;1;0;0.3089290392158903;1;0.49697983405619406;0.5767007035648573;0;0.7852130686863024;0.643051631872364;0.9999999999999999;0.6765913077545982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
42;1;0;0.16201975644621824;1;0.0;0.6652447257979848;1;0.05441102653504673;0.21193975248145402;0.7757388524072991;0.3593626315992619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
43;0;0;1.0;0;0.12240672784209168;0.0;1;0.011713905206783698;0.3071182854711807;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
44;0;0;0.4674314381178857;0;0.0;0.0;0;0.012975656972766036;0.7189044750648654;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
45;0;0;0.5342507774969842;0;0.20028997356372918;0.9245233458661055;1;0.6749603344925676;0.21193975248145402;0.9150177315092194;0.6765913077545982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
46;0;0;0.5342507774969842;0;0.0;0.422303212835518;1;0.14721776650015567;0.643051631872364;0.9150177315092194;0.3593626315992619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
47;0;0;0.29372885671329163;0;0.37669279581709497;0.5289723470185338;0;0.7384265313406002;0.7189044750648654;0.9999999999999999;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
48;0;0;0.8608297621434189;0;0.07091180124731361;0.5536845031759123;1;0.10806515689305102;0.643051631872364;0.0;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
49;1;0;0.939482250907457;1;1.0;0.6086178449223816;1;0.8207498456552293;0.482566625469411;0.9999999999999999;0.7961893083015708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
50;0;0;0.3242451190936373;0;0.0;0.9443607308558855;0;0.05787996181381744;0.21193975248145402;0.7757388524072991;0.3593626315992619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
51;1;0;0.4674314381178857;1;0.12240672784209168;0.4878922372150895;1;0.5266797670125141;0.3970262695454425;0.0;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
52;0;0;0.728630301480989;0;0.28734884866154736;0.6652447257979848;1;0.7914727438537772;0.9326317916667926;0.9150177315092194;0.6765913077545982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
53;0;0;0.5512707682857196;0;0.0;0.47286276646860315;0;0.23161877121419894;0.482566625469411;0.0;0.3593626315992619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
54;1;0;0.4025906073432133;1;0.9512564670560413;0.656364296730473;0;0.8401517698600662;1.0;0.9150177315092194;0.7961893083015708;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
55;0;0;0.9796800262407368;0;0.07091180124731361;0.5536845031759123;1;0.527683118137976;1.0;0.0;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
56;0;0;0.6561010181576843;0;0.16431652990129214;0.5415604727824448;1;0.6263361076011653;0.8634544947945784;0.7757388524072991;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
57;0;0;0.3242451190936373;0;0.0;0.4878922372150895;1;0.4847028701705944;0.8634544947945784;0.0;0.3593626315992619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
58;0;0;0.6920969099276153;0;0.16431652990129214;0.5767007035648573;0;0.677529206871593;0.7922846783307931;0.7757388524072991;0.6765913077545982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
59;0;0;0.0;0;0.28734884866154736;0.40307579947694916;1;0.7275513122324144;0.7922846783307931;0.9150177315092194;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
60;0;0;0.2636731775593468;0;0.37669279581709497;0.799607148038199;1;0.7867775202761047;0.11021035158189507;0.9999999999999999;0.6765913077545982;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
61;1;0;0.8415244944322744;1;0.7640475197525439;0.7591937669109514;1;0.28684297552799504;0.21193975248145402;0.0;0.5369200342253727;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
62;1;0;0.8998679209603777;1;0.8349160660858829;0.9245233458661055;0;0.8238929889844708;0.21193975248145402;0.9999999999999999;0.7961893083015708;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
63;0;0;0.27864381899797364;0;0.12240672784209168;0.35942316761163984;1;0.4727695685610052;0.5644054883163498;0.9999999999999999;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
64;0;0;0.06568619412572052;0;0.12240672784209168;0.8308342389005441;0;0.5291884791446084;0.11021035158189507;0.7757388524072991;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
65;0;0;0.3242451190936373;0;0.0;0.8368468398266422;1;0.332322394645297;0.11021035158189507;0.9150177315092194;0.3593626315992619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
66;1;0;0.29372885671329163;1;0.5670899797777484;0.6652447257979848;1;0.5332047315923534;0.643051631872364;0.0;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
67;0;0;0.339677853029581;0;0.07091180124731361;0.0;0;0.0075172925125566725;0.643051631872364;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
68;1;0;0.7471007022825278;1;0.9512564670560413;0.8247473649629693;0;0.5036523946368696;0.11021035158189507;0.9150177315092194;0.9027689941698518;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
69;0;0;0.939482250907457;0;0.5670899797777484;0.5536845031759123;1;0.7721881498025396;0.3071182854711807;0.9999999999999999;0.6765913077545982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
70;0;0;0.9595077502837026;0;0.0;0.6652447257979848;1;0.7228954148284124;0.9326317916667926;0.9150177315092194;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
71;0;0;0.4025906073432133;0;0.4816605972677839;0.27119440262769645;0;0.2787632258212746;0.21193975248145402;0.0;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
72;1;0;0.8415244944322744;1;0.5402133154578691;0.5415604727824448;1;0.6314377051159521;0.3970262695454425;0.9150177315092194;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
73;0;0;0.6206358330535542;0;0.23214543229888848;0.47286276646860315;1;0.292080765137772;0.5644054883163498;0.0;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
74;1;0;0.5512707682857196;1;0.9932169760278298;0.6284425344618205;0;0.27828851904113877;0.482566625469411;0.9999999999999999;0.3593626315992619;0.0;0.9992932761950748;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
75;0;0;0.6031001522751334;0;0.9863761415665887;0.5767007035648573;1;0.23958564959483286;1.0;0.9150177315092194;0.3593626315992619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
76;0;0;0.29372885671329163;0;0.5926485244058183;0.6284425344618205;0;0.67958499152864;0.5644054883163498;0.7757388524072991;0.6765913077545982;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
77;0;0;0.2340721097506513;0;0.20028997356372918;0.5767007035648573;0;0.5689717503481491;0.8634544947945784;0.7757388524072991;0.3593626315992619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
78;1;0;0.6031001522751334;1;0.8757833725788196;0.9587876995759186;1;0.8286099715125725;0.0;0.9999999999999999;0.7961893083015708;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
79;1;1;0.27864381899797364;1;0.16431652990129214;0.8308342389005441;0;0.24663181298434272;0.8634544947945784;0.0;0.3593626315992619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
80;0;0;0.29372885671329163;0;0.07091180124731361;0.5767007035648573;0;0.40078229519459146;0.482566625469411;0.9150177315092194;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
81;0;0;0.6031001522751334;0;0.9144685435955006;0.3340241572996854;1;0.292080765137772;0.7189044750648654;0.9999999999999999;0.5369200342253727;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
82;0;1;0.0;0;0.0;0.6186620292975211;0;0.37297527765323796;0.3970262695454425;0.9150177315092194;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
83;1;1;0.29372885671329163;1;0.0;0.0;0;0.012554932348323194;0.482566625469411;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
84;0;1;0.3242451190936373;0;0.16431652990129214;0.6472790559568753;0;0.27828851904113877;0.3970262695454425;0.0;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
85;0;0;0.8998679209603777;0;0.6049844450737083;0.6652447257979848;1;0.5745325340098897;0.3071182854711807;0.0;0.6765913077545982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
86;0;0;0.355228001819645;0;0.43236306554550596;0.637976425409773;1;0.2759159459180567;0.3071182854711807;0.0;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
87;0;0;0.29372885671329163;0;0.8677947874079315;0.9865863030363056;1;0.826513199416602;0.0;0.9999999999999999;0.7961893083015708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
88;1;0;0.2340721097506513;1;0.640418626725255;0.6652447257979848;1;0.2882707108442996;0.8634544947945784;0.0;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
89;0;0;0.0;0;0.8349160660858829;0.45701137659217383;1;0.7404998110641596;0.7922846783307931;0.9999999999999999;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
90;1;0;0.3089290392158903;1;0.5402133154578691;0.8368468398266422;0;0.6130907697500549;0.11021035158189507;0.9150177315092194;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
91;0;0;0.27864381899797364;0;0.33473291851926257;0.5022010050083712;1;0.7368719504882839;0.8634544947945784;0.9150177315092194;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
92;0;0;0.9595077502837026;0;0.0;0.45701137659217383;1;0.3222223582740957;0.5644054883163498;0.0;0.6765913077545982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
93;1;0;0.355228001819645;1;0.640418626725255;0.7591937669109514;1;0.6304170658441521;0.11021035158189507;0.9150177315092194;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
94;0;0;0.0;0;0.46581953125779707;0.7591937669109514;1;0.4267910364706666;0.0;0.9999999999999999;0.3593626315992619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
95;0;0;0.29372885671329163;0;0.6950100523305613;0.5415604727824448;1;0.6452318862609108;0.21193975248145402;0.7757388524072991;0.5369200342253727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
96;1;0;0.10633623056127006;1;0.7450797654476831;0.5982909305129517;1;0.7768746085572451;0.9326317916667926;0.9999999999999999;0.6765913077545982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
97;0;0;0.7657080582502611;0;0.07091180124731361;0.4878922372150895;1;0.2754416238442047;0.3970262695454425;0.0;0.3593626315992619;0.0;0.9999872122239819;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
98;0;0;0.8998679209603777;0;0.5800232960478169;0.6739317891223926;1;0.8144672007529652;0.9326317916667926;0.9150177315092194;0.7961893083015708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
