;Married;Number of Dependents;Zip Code;Number of Referrals;Tenure in Months;Avg Monthly GB Download;Paperless Billing;Monthly Charge;Age_disc;Total Streaming;Premium Services;Refunds;Average Monthly Extra Data Charges;None;Offer A;Offer B;Offer C;Offer D;Offer E;Cable;DSL;Fiber Optic;Month-to-Month;One Year;Two Year;Bank Withdrawal;Credit Card;Mailed Check
19;0;0;0.8196721311475397;0;0.0;0.10588235294117647;1;0.08060965531364048;0.75;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
20;1;0;0.5901639344262293;0;0.6901408450704226;0.0;0;0.081575040407217;1.0;0.0;0.16666666666666666;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
21;1;0;1.0;1;0.16901408450704225;0.611764705882353;0;0.7467253698814478;0.08333333333333337;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
22;1;1;0.524590163934425;1;0.3098591549295775;0.3529411764705882;1;0.6468080126962767;0.16666666666666669;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
23;0;0;0.5737704918032787;0;0.02816901408450704;0.0;0;0.02992693790087253;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
24;1;0;0.9016393442622945;0;0.04225352112676056;0.0;0;0.03475386336875519;0.25000000000000006;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
25;1;1;0.32786885245901587;1;0.0;0.22352941176470587;0;0.13274045036677323;0.25000000000000006;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
26;1;1;0.5901639344262293;1;0.7605633802816901;0.6705882352941176;1;0.8394023388647949;0.25000000000000006;1.0;0.5;0.0;0.004545454545454546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
27;1;1;0.8688524590163933;1;0.7464788732394366;0.0;0;0.03523655591554342;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
28;0;0;0.8852459016393439;0;0.35211267605633806;0.0;1;0.0275134751669312;0.75;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
29;1;1;0.9016393442622945;1;0.9577464788732395;0.0;0;0.028478860260507693;0.4166666666666667;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
30;1;1;0.6557377049180317;1;0.5070422535211268;0.6;0;0.7187292021677285;0.08333333333333337;1.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
31;1;0;0.0;1;0.676056338028169;0.0;0;0.03571924846233171;0.5;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
32;1;0;0.0;1;0.9154929577464789;0.4823529411764706;0;1.0;0.16666666666666669;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
33;0;0;0.3606557377049171;0;0.9295774647887325;0.0;0;0.03668463355590826;0.16666666666666669;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
34;1;1;0.9836065573770494;1;0.26760563380281693;0.2588235294117647;1;0.21865972369508457;0.25000000000000006;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
35;0;1;0.8196721311475397;0;0.5915492957746479;0.0;1;0.08060965531364048;0.16666666666666669;0.0;0.16666666666666666;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
36;1;0;0.8524590163934427;1;0.7605633802816901;0.10588235294117647;1;0.7052138108576569;0.25000000000000006;0.3333333333333333;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
37;1;0;0.0;1;0.8169014084507042;0.16470588235294117;1;0.7530003729896952;0.6666666666666667;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
38;1;1;0.03278688524590123;1;0.15492957746478872;0.0;0;0.03427117082196693;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
39;1;1;0.3770491803278677;1;0.36619718309859156;0.27058823529411763;1;0.5695772052101542;0.6666666666666667;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
40;0;0;0.3442622950819665;0;0.014084507042253521;0.3176470588235294;1;0.31375015541237306;0.8333333333333335;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
41;0;0;0.7377049180327866;0;0.36619718309859156;0.6941176470588235;0;0.5932291400027792;0.0;1.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
42;1;1;0.8852459016393439;1;0.33802816901408456;0.0;0;0.08447119568794659;0.16666666666666669;0.0;0.16666666666666666;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
43;1;0;0.8360655737704921;1;0.33802816901408456;0.22352941176470587;1;0.4329752144690749;0.4166666666666667;0.0;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
44;0;1;0.16393442622950793;0;0.3943661971830986;0.24705882352941178;1;0.27272128893537045;0.5833333333333333;0.0;0.8333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
45;1;0;0.524590163934425;1;1.0;0.611764705882353;1;0.6603234040063484;0.0;1.0;0.8333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
46;0;0;0.8524590163934427;0;0.18309859154929578;0.1411764705882353;0;0.3349886274710568;0.75;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
47;0;0;0.8688524590163933;0;0.47887323943661975;0.023529411764705882;1;0.7964427022006393;0.3333333333333333;1.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
48;0;0;0.7377049180327866;0;0.0;0.10588235294117647;1;0.2659635932803347;0.5833333333333333;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
49;0;0;0.8524590163934427;0;0.3943661971830986;0.2;1;0.7476907549750245;0.5;1.0;0.16666666666666666;0.0;0.008620689655172415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
50;0;0;1.0;0;0.8873239436619719;0.8117647058823529;0;0.6226733853568636;0.08333333333333337;0.3333333333333333;0.8333333333333333;0.0;0.0078125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
51;1;1;1.0;1;0.5352112676056339;0.6235294117647059;1;0.803200397855675;0.25000000000000006;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
52;0;0;0.4918032786885238;0;0.5492957746478874;0.27058823529411763;1;0.7221080499952464;0.8333333333333335;0.6666666666666666;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
53;0;0;0.3606557377049171;0;0.5492957746478874;0.1764705882352941;1;0.8471254196134073;0.5;1.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
54;0;1;0.2622950819672134;0;0.14084507042253522;0.3411764705882353;1;0.7554138357236366;1.0;0.6666666666666666;0.16666666666666666;0.0;0.13636363636363635;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
55;1;0;0.8032786885245891;1;0.07042253521126761;1.0;0;0.32436939144171495;0.16666666666666669;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
56;0;0;0.8852459016393439;0;0.4084507042253521;0.1764705882352941;1;0.46097138218279426;0.6666666666666667;0.6666666666666666;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
57;0;0;0.8360655737704921;0;0.36619718309859156;0.0;1;0.025582704979778104;0.08333333333333337;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
58;1;0;0.11475409836065609;1;0.971830985915493;0.32941176470588235;1;0.8500215748941369;0.75;0.6666666666666666;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
59;1;0;0.8688524590163933;1;0.7887323943661972;0.8588235294117647;1;0.8944292891986574;0.0;1.0;0.8333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
60;1;0;0.3442622950819665;1;0.8028169014084507;0.21176470588235294;0;0.3238866988949266;0.6666666666666667;0.0;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
61;0;0;0.03278688524590123;0;0.2112676056338028;0.5647058823529412;1;0.5275829536395751;0.08333333333333337;0.6666666666666666;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
62;1;0;0.8852459016393439;1;0.9577464788732395;0.3176470588235294;1;0.9581447053747085;0.5833333333333333;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
63;0;0;0.8524590163934427;0;0.0;0.0;1;0.02992693790087253;0.16666666666666669;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
64;0;0;0.0;0;0.0;0.29411764705882354;1;0.801269627668522;0.6666666666666667;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
65;1;1;0.3606557377049171;1;0.4366197183098592;0.27058823529411763;1;0.7452772922410831;0.8333333333333335;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
66;1;1;0.3606557377049171;1;0.2112676056338028;0.1411764705882353;1;0.7148676617934222;0.5;0.3333333333333333;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
67;1;0;0.5737704918032787;1;0.676056338028169;0.11764705882352941;0;0.652600323257736;0.6666666666666667;1.0;0.8333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
68;1;0;0.557377049180328;1;0.9859154929577465;0.3411764705882353;0;0.40063481383426097;0.3333333333333333;1.0;0.6666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
69;0;0;0.9836065573770494;0;0.4507042253521127;0.1411764705882353;0;0.8765696649674914;0.3333333333333333;1.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
70;1;0;0.9016393442622945;1;0.1267605633802817;0.0;1;0.03089232299444905;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
71;1;0;0.5901639344262293;1;0.28169014084507044;0.6941176470588235;1;0.9118062208830349;0.08333333333333337;1.0;0.6666666666666666;0.0;0.07142857142857144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
72;1;1;0.7377049180327866;1;0.5070422535211268;0.27058823529411763;0;0.2263828044436969;0.5;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
73;0;0;0.8688524590163933;0;0.35211267605633806;0.08235294117647059;1;0.6665984071145956;0.8333333333333335;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
74;0;0;0.9016393442622945;0;0.6901408450704226;0.08235294117647059;1;0.1800443199520233;0.4166666666666667;0.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
75;0;0;0.3442622950819665;0;0.08450704225352114;0.3058823529411765;1;0.5512348884322;0.16666666666666669;0.3333333333333333;0.3333333333333333;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
76;1;0;0.278688524590164;1;0.8450704225352113;0.32941176470588235;0;0.6888022642668559;0.6666666666666667;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
77;0;0;0.8688524590163933;0;0.19718309859154928;0.1411764705882353;1;0.8167157891657464;0.3333333333333333;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
78;0;1;0.21311475409835978;0;0.35211267605633806;0.22352941176470587;0;0.2804443696839827;0.5;0.6666666666666666;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
79;1;0;0.9180327868852451;1;1.0;0.27058823529411763;1;0.7520349878961188;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
80;1;0;0.278688524590164;1;0.6056338028169015;0.0;1;0.03620194100911997;0.75;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
81;0;0;0.8852459016393439;0;0.9154929577464789;0.09411764705882353;0;0.7013522704833508;0.5833333333333333;0.6666666666666666;0.3333333333333333;1.0;0.007575757575757576;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
82;0;0;0.29508196721311464;0;0.014084507042253521;0.18823529411764706;1;0.6709426400356902;0.3333333333333333;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
83;0;0;0.06557377049180246;0;0.6056338028169015;0.2;0;0.5608887393679653;0.9166666666666667;1.0;0.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
84;0;0;0.8524590163934427;0;0.15492957746478872;0.07058823529411765;1;0.7047311183108687;0.5833333333333333;0.3333333333333333;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
85;1;0;0.0;1;0.9577464788732395;0.2;1;0.8997389072133282;0.8333333333333335;0.6666666666666666;0.8333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
86;0;0;0.7377049180327866;0;0.0;0.8117647058823529;1;0.6125368418743098;0.08333333333333337;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
87;0;0;0.8524590163934427;0;0.02816901408450704;0.0;0;0.02992693790087253;0.08333333333333337;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
88;1;0;0.4098360655737707;1;0.014084507042253521;0.6235294117647059;0;0.7105234288723279;0.0;0.3333333333333333;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
89;0;0;0.32786885245901587;0;0.36619718309859156;0.047058823529411764;1;0.6728734102228431;0.9166666666666667;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
90;0;0;0.5737704918032787;0;0.35211267605633806;0.0;1;0.03427117082196693;0.5833333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
91;1;0;0.557377049180328;1;0.5352112676056339;0.24705882352941178;1;0.8157504040721699;0.9166666666666667;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
92;0;0;0.8688524590163933;0;0.33802816901408456;0.09411764705882353;1;0.752517680442907;0.3333333333333333;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
93;0;0;0.4918032786885238;0;0.0;0.27058823529411763;0;0.5227560281716923;0.4166666666666667;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
94;1;0;0.557377049180328;1;0.295774647887324;0.24705882352941178;1;0.36153671754441147;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
95;0;0;0.7377049180327866;0;1.0;0.058823529411764705;1;0.9475254693453667;0.5833333333333333;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
96;0;0;0.0983606557377037;0;0.323943661971831;0.0;1;0.027030782620142912;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
97;1;0;0.5737704918032787;1;0.25352112676056343;0.18823529411764706;1;0.6767349505971492;0.25000000000000006;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
98;1;1;0.32786885245901587;1;0.9859154929577465;0.0;0;0.0830231180475818;0.0;0.0;0.16666666666666666;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0
99;1;0;0.3606557377049171;1;0.4507042253521127;0.23529411764705882;1;0.8992562146665399;1.0;0.6666666666666666;0.8333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
100;0;0;0.8688524590163933;0;0.02816901408450704;0.0;0;0.03089232299444905;0.6666666666666667;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
101;1;1;0.8688524590163933;1;0.647887323943662;0.15294117647058825;0;0.6801137984246672;0.5833333333333333;0.3333333333333333;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
102;1;1;0.3442622950819665;1;0.8591549295774649;0.23529411764705882;0;0.8823619755289507;0.3333333333333333;1.0;0.8333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0
