;Married;Number of Dependents;Zip Code;Number of Referrals;Tenure in Months;Avg Monthly GB Download;Paperless Billing;Monthly Charge;Age_disc;Total Streaming;Premium Services;Refunds;Average Monthly Extra Data Charges;None;Offer A;Offer B;Offer C;Offer D;Offer E;Cable;DSL;Fiber Optic;Month-to-Month;One Year;Two Year;Bank Withdrawal;Credit Card;Mailed Check
12;1;0;0.32786885245901587;1;0.5070422535211268;0.3176470588235294;1;0.7956003121400174;0.08333333333333337;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
13;1;0;0.8524590163934427;1;0.3943661971830986;0.1764705882352941;0;0.7480212552487834;0.4166666666666667;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
14;0;0;0.4098360655737707;0;0.16901408450704225;0.4823529411764706;1;0.7676414848946531;0.16666666666666669;0.3333333333333333;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
15;0;0;0.03278688524590123;0;0.014084507042253521;0.24705882352941178;1;0.6008695329047604;0.5833333333333333;0.3333333333333333;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
16;0;0;0.32786885245901587;0;0.0;0.058823529411764705;1;0.5160120396863738;1.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
17;0;0;0.8688524590163933;0;0.19718309859154928;0.24705882352941178;1;0.6018505443870539;0.3333333333333333;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
18;0;0;0.8852459016393439;0;0.14084507042253522;0.4823529411764706;1;0.5508379473077926;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
19;0;0;0.557377049180328;0;0.0;0.058823529411764705;0;0.31539519155735585;0.25000000000000006;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
20;1;0;0.9836065573770494;1;0.7464788732394366;0.24705882352941178;0;0.8647616216417081;0.6666666666666667;1.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
21;1;0;0.0;1;0.46478873239436624;0.8352941176470589;0;0.4340975809148677;0.0;0.0;0.8333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
22;1;0;0.278688524590164;1;0.676056338028169;0.8588235294117647;1;0.7985433465868979;0.08333333333333337;1.0;0.3333333333333333;0.0;0.03316326530612245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
23;0;0;0.11475409836065609;0;0.014084507042253521;0.03529411764705882;0;0.2545724796551597;0.4166666666666667;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
24;0;0;0.4098360655737707;0;0.28169014084507044;0.10588235294117647;1;0.7440972093196093;1.0;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
25;1;0;0.3442622950819665;1;0.8028169014084507;0.22352941176470587;1;0.8873248857344583;1.0;0.6666666666666666;0.8333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
26;0;0;0.42622950819672134;0;0.4084507042253521;0.9647058823529412;1;0.8024673925160718;0.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
27;0;0;0.32786885245901587;0;0.7746478873239437;0.8117647058823529;1;0.5439708669317381;0.0;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
28;1;0;1.0;1;0.04225352112676056;0.16470588235294117;1;0.7185909107799787;0.5833333333333333;0.3333333333333333;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
29;0;0;0.6721311475409824;0;0.0;0.2588235294117647;1;0.6631637620303967;0.75;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
30;0;0;0.3770491803278677;0;0.0;0.058823529411764705;1;0.6038125673516408;0.5833333333333333;0.3333333333333333;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
31;0;0;0.11475409836065609;0;0.5492957746478874;0.047058823529411764;1;0.5964549812344397;0.75;0.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
32;0;0;0.3442622950819665;0;0.0;0.2823529411764706;1;0.7107428189216307;0.75;0.6666666666666666;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
33;0;0;0.42622950819672134;0;0.0;0.3529411764705882;1;0.6533536472074619;0.5;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
34;0;0;0.21311475409835978;0;0.08450704225352114;0.49411764705882355;1;0.607246107539668;0.0;0.6666666666666666;0.0;0.0;0.01785714285714286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
35;1;1;0.16393442622950793;1;0.014084507042253521;0.6235294117647059;1;0.8436698747723982;0.08333333333333337;1.0;0.6666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
36;0;0;0.8688524590163933;0;0.0;0.03529411764705882;1;0.6067556017985213;0.25000000000000006;0.3333333333333333;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
37;1;1;0.9016393442622945;1;0.02816901408450704;0.22352941176470587;1;0.12360744676897928;0.4166666666666667;0.0;0.16666666666666666;0.0;0.08333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
38;1;0;0.8688524590163933;1;0.5774647887323944;0.24705882352941178;1;0.5469139013786186;0.9166666666666667;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
39;0;0;0.0;0;0.056338028169014086;0.29411764705882354;1;0.6352049347850324;0.8333333333333335;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
40;0;0;0.8852459016393439;0;0.056338028169014086;0.3411764705882353;1;0.8054104269629523;0.5833333333333333;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
41;1;0;0.3606557377049171;1;0.25352112676056343;0.23529411764705882;0;0.8005053695514848;0.5833333333333333;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
42;1;0;0.19672131147540917;1;0.0;0.3411764705882353;1;0.06278473486678315;0.16666666666666669;0.3333333333333333;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
43;0;0;1.0;0;0.02816901408450704;0.0;1;0.013734160752108843;0.25000000000000006;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
44;0;0;0.524590163934425;0;0.0;0.0;0;0.015205677975549059;0.6666666666666667;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
45;0;0;0.5901639344262293;0;0.056338028169014086;0.8117647058823529;1;0.6960276466872285;0.16666666666666669;0.6666666666666666;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
46;0;0;0.5901639344262293;0;0.0;0.10588235294117647;1;0.16530043476645245;0.5833333333333333;0.6666666666666666;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
47;0;0;0.3442622950819665;0;0.15492957746478872;0.18823529411764706;0;0.7563598528482779;0.6666666666666667;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
48;0;0;0.8852459016393439;0;0.014084507042253521;0.21176470588235294;1;0.12262643528668576;0.5833333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
49;1;0;0.9508196721311464;1;1.0;0.27058823529411763;1;0.8338597599494634;0.4166666666666667;1.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
50;0;0;0.3770491803278677;0;0.0;0.8588235294117647;0;0.06670878079595707;0.16666666666666669;0.3333333333333333;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
51;1;0;0.524590163934425;1;0.02816901408450704;0.15294117647058825;1;0.5527999702723795;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
52;0;0;0.7704918032786878;0;0.09859154929577466;0.3411764705882353;1;0.8063914384452456;0.9166666666666667;0.6666666666666666;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
53;0;0;0.6065573770491799;0;0.0;0.1411764705882353;0;0.25506298539630645;0.4166666666666667;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
54;1;0;0.4590163934426226;1;0.9014084507042254;0.32941176470588235;0;0.8520084723718929;1.0;0.6666666666666666;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
55;0;0;0.9836065573770494;0;0.014084507042253521;0.21176470588235294;1;0.5537809817546729;1.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
56;0;0;0.7049180327868854;0;0.04225352112676056;0.2;1;0.6494296012782879;0.8333333333333335;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
57;0;0;0.3770491803278677;0;0.0;0.15294117647058825;1;0.5115974880160531;0.8333333333333335;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
58;0;0;0.7377049180327866;0;0.04225352112676056;0.23529411764705882;0;0.6984801753929621;0.75;0.3333333333333333;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
59;0;0;0.0;0;0.09859154929577466;0.09411764705882353;1;0.7460592322841963;0.75;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
60;0;0;0.31147540983606525;0;0.15492957746478872;0.5529411764705883;1;0.8019768867749251;0.08333333333333337;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
61;1;0;0.8688524590163933;1;0.5774647887323944;0.4823529411764706;1;0.3124521571104754;0.16666666666666669;0.0;0.3333333333333333;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
62;1;0;0.9180327868852451;1;0.6901408450704226;0.8117647058823529;0;0.8368027943963438;0.16666666666666669;1.0;0.6666666666666666;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
63;0;0;0.32786885245901587;0;0.02816901408450704;0.07058823529411765;1;0.49982535022853125;0.5;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
64;0;0;0.08196721311475308;0;0.02816901408450704;0.611764705882353;0;0.5552524989781132;0.08333333333333337;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
65;0;0;0.3770491803278677;0;0.0;0.6235294117647059;1;0.359050202519416;0.08333333333333337;0.6666666666666666;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
66;1;0;0.3442622950819665;1;0.323943661971831;0.3411764705882353;1;0.5591765449072872;0.5833333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
67;0;0;0.39344262295081833;0;0.014084507042253521;0.0;0;0.008829103340641409;0.5833333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
68;1;0;0.7868852459016384;1;0.9014084507042254;0.6;0;0.5302367061796294;0.08333333333333337;0.6666666666666666;0.8333333333333333;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
69;0;0;0.9508196721311464;0;0.323943661971831;0.21176470588235294;1;0.7882427260228162;0.25000000000000006;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
70;0;0;0.9672131147540988;0;0.0;0.3411764705882353;1;0.7416446806138757;0.9166666666666667;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
71;0;0;0.4590163934426226;0;0.23943661971830985;0.03529411764705882;0;0.30411355951098074;0.16666666666666669;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
72;1;0;0.8688524590163933;1;0.295774647887324;0.2;1;0.6543346586897553;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
73;0;0;0.6721311475409824;0;0.07042253521126761;0.1411764705882353;1;0.31784772026308955;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
74;1;0;0.6065573770491799;1;0.9859154929577465;0.29411764705882354;0;0.303623053769834;0.4166666666666667;1.0;0.16666666666666666;0.0;0.017605633802816902;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
75;0;0;0.6557377049180317;0;0.971830985915493;0.23529411764705882;1;0.2634015829958011;1.0;0.6666666666666666;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
76;0;0;0.3442622950819665;0;0.35211267605633806;0.29411764705882354;0;0.7004421983575492;0.5;0.3333333333333333;0.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
77;0;0;0.278688524590164;0;0.056338028169014086;0.23529411764705882;0;0.594002452528706;0.8333333333333335;0.3333333333333333;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
78;1;0;0.6557377049180317;1;0.7605633802816901;0.8941176470588235;1;0.8412173460666644;0.0;1.0;0.6666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
79;1;1;0.32786885245901587;1;0.04225352112676056;0.611764705882353;0;0.27075916911300224;0.8333333333333335;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
80;0;0;0.3442622950819665;0;0.014084507042253521;0.23529411764705882;0;0.42821151202110674;0.4166666666666667;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
81;0;0;0.6557377049180317;0;0.8309859154929577;0.058823529411764705;1;0.31784772026308955;0.6666666666666667;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
82;0;1;0.0;0;0.0;0.2823529411764706;0;0.4002526847757424;0.3333333333333333;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
83;1;1;0.3442622950819665;1;0.0;0.0;0;0.014715172234402302;0.4166666666666667;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
84;0;1;0.3770491803278677;0;0.04225352112676056;0.3176470588235294;0;0.303623053769834;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
85;0;0;0.9180327868852451;0;0.36619718309859156;0.3411764705882353;1;0.5993980156813201;0.25000000000000006;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
86;0;0;0.4098360655737707;0;0.19718309859154928;0.3058823529411765;1;0.3011705250641003;0.25000000000000006;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
87;0;0;0.3442622950819665;0;0.7464788732394366;0.9647058823529412;1;0.8392553231020775;0.0;1.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
88;1;0;0.278688524590164;1;0.4084507042253521;0.3411764705882353;1;0.3139236743339156;0.8333333333333335;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
89;0;0;0.0;0;0.6901408450704226;0.12941176470588234;1;0.7583218758128649;0.75;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
90;1;0;0.3606557377049171;1;0.295774647887324;0.6235294117647059;0;0.6366764520084726;0.08333333333333337;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
91;0;0;0.32786885245901587;0;0.1267605633802817;0.16470588235294117;1;0.7548883356248376;0.8333333333333335;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
92;0;0;0.9672131147540988;0;0.0;0.12941176470588234;1;0.34874958195533445;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
93;1;0;0.4098360655737707;1;0.4084507042253521;0.4823529411764706;1;0.6533536472074619;0.08333333333333337;0.6666666666666666;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
94;0;0;0.0;0;0.22535211267605634;0.4823529411764706;1;0.4542083163018842;0.0;1.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
95;0;0;0.3442622950819665;0;0.47887323943661975;0.2;1;0.6675783137007174;0.16666666666666669;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
96;1;0;0.1311475409836067;1;0.5492957746478874;0.2588235294117647;1;0.792657277693137;0.9166666666666667;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
97;0;0;0.8032786885245891;0;0.014084507042253521;0.15294117647058825;1;0.3006800193229535;0.3333333333333333;0.0;0.16666666666666666;0.0;0.25;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
98;0;0;0.9180327868852451;0;0.33802816901408456;0.3529411764705882;1;0.8279736910557024;0.9166666666666667;0.6666666666666666;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0
99;1;0;0.5901639344262293;1;0.323943661971831;0.1411764705882353;1;0.7372301289435549;0.8333333333333335;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
100;0;0;0.9672131147540988;0;0.2112676056338028;0.1411764705882353;1;0.6240152725651223;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0
